Thu, 09 Jun 2022 20:19:05 37580 MainThread base_page.py[line:18] INFO This is info message
Thu, 09 Jun 2022 20:19:35 37596 MainThread base_page.py[line:18] INFO This is info message
2022-06-25 10:23:58,905base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 10:23:58,905base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 10:24:00,026base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 10:24:00,026base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 10:24:00,399base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 10:24:00,399base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 10:24:01,326base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-06-25 10:24:01,327base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-06-25 10:24:03,424base_page.pyINFO点击元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 10:24:03,424base_page.pyINFO定位元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 10:24:03,520base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:24:03,520base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:24:04,764base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据3条.xlsx
2022-06-25 10:24:04,765base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-06-25 10:24:05,866base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:24:05,866base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:24:05,937base_page.pyINFO断言有无上传成功！1111
2022-06-25 10:24:05,937base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-06-25 10:24:31,912base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 10:24:31,912base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 10:25:00,578connectionpool.pyWARNINGRetrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0418D5E0>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:25:02,631connectionpool.pyWARNINGRetrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0418D820>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:25:04,682connectionpool.pyWARNINGRetrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0418D880>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:25:52,590connectionpool.pyWARNINGRetrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0425D5E0>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:25:54,644connectionpool.pyWARNINGRetrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0425D820>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:25:56,685connectionpool.pyWARNINGRetrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0425D880>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:26:35,296connectionpool.pyWARNINGRetrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x04EDE580>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:26:37,352connectionpool.pyWARNINGRetrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x04EDE7C0>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:26:39,409connectionpool.pyWARNINGRetrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x04EDE820>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
2022-06-25 10:36:15,629base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-06-25 10:36:15,630base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-06-25 10:36:15,745base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-06-25 10:36:15,745base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-06-25 10:36:15,865base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-06-25 10:36:15,865base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-06-25 10:36:22,251base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-06-25 10:36:22,251base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-06-25 10:36:23,892base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-06-25 10:36:23,893base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-06-25 10:36:24,559base_page.pyINFO点击元素('xpath', "//span[text()='工资付款 ']/../../label[3]")
2022-06-25 10:36:24,559base_page.pyINFO定位元素('xpath', "//span[text()='工资付款 ']/../../label[3]")
2022-06-25 10:36:28,145base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-06-25 10:36:28,146base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-06-25 10:36:28,320base_page.pyINFO点击元素('xpath', '//button[@class="ant-drawer-close"]')
2022-06-25 10:36:28,320base_page.pyINFO定位元素('xpath', '//button[@class="ant-drawer-close"]')
2022-06-25 10:36:28,799base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 10:36:28,801base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 10:36:30,395base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 10:36:30,395base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 10:36:30,752base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 10:36:30,753base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 10:36:31,612base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-06-25 10:36:31,612base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-06-25 10:36:33,710base_page.pyINFO点击元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 10:36:33,710base_page.pyINFO定位元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 10:36:33,791base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:36:33,791base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:36:35,050base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据3条.xlsx
2022-06-25 10:36:35,051base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-06-25 10:36:36,142base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:36:36,142base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 10:36:36,201base_page.pyINFO断言有无上传成功！1111
2022-06-25 10:36:36,201base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-06-25 10:36:36,271base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 10:36:36,272base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:14:07,807base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-06-25 11:14:07,808base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-06-25 11:14:07,958base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-06-25 11:14:07,958base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-06-25 11:14:08,100base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-06-25 11:14:08,100base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-06-25 11:14:15,033base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-06-25 11:14:15,035base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-06-25 11:14:18,041base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-06-25 11:14:18,041base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-06-25 11:14:18,804base_page.pyINFO点击元素('xpath', "//span[text()='工资付款 ']/../../label[3]")
2022-06-25 11:14:18,804base_page.pyINFO定位元素('xpath', "//span[text()='工资付款 ']/../../label[3]")
2022-06-25 11:14:22,502base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-06-25 11:14:22,502base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-06-25 11:14:22,667base_page.pyINFO点击元素('xpath', '//button[@class="ant-drawer-close"]')
2022-06-25 11:14:22,667base_page.pyINFO定位元素('xpath', '//button[@class="ant-drawer-close"]')
2022-06-25 11:14:23,130base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:14:23,130base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:14:24,918base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:14:24,918base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:14:25,249base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:14:25,249base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:14:26,141base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-06-25 11:14:26,141base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-06-25 11:14:28,233base_page.pyINFO点击元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 11:14:28,233base_page.pyINFO定位元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 11:14:28,308base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:14:28,308base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:14:29,542base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据3条.xlsx
2022-06-25 11:14:29,543base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-06-25 11:14:30,615base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:14:30,616base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:14:30,672base_page.pyINFO断言有无上传成功！1111
2022-06-25 11:14:30,672base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-06-25 11:14:30,732base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:14:30,732base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:30:33,225base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:30:33,226base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:30:34,423base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:30:34,423base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:30:34,482base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:30:34,483base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:30:34,648base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-06-25 11:30:34,648base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-06-25 11:30:36,735base_page.pyINFO点击元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 11:30:36,735base_page.pyINFO定位元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 11:30:36,811base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:30:36,812base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:30:38,015base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据2条.xlsx
2022-06-25 11:30:38,015base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-06-25 11:30:39,061base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:30:39,062base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:30:39,099base_page.pyINFO断言有无上传成功！1111
2022-06-25 11:30:39,099base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-06-25 11:31:12,344base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:31:12,345base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:31:13,428base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:31:13,428base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:31:13,484base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:31:13,484base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:31:28,763base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:31:28,763base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-06-25 11:31:30,053base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:31:30,053base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-06-25 11:31:30,435base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:31:30,435base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-06-25 11:31:31,366base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-06-25 11:31:31,367base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-06-25 11:31:33,752base_page.pyINFO点击元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 11:31:33,752base_page.pyINFO定位元素('xpath', "//li[@title='测试2022-06-16']")
2022-06-25 11:31:33,820base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:31:33,820base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:31:35,013base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据2条.xlsx
2022-06-25 11:31:35,013base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-06-25 11:31:36,239base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:31:36,239base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-06-25 11:31:36,297base_page.pyINFO断言有无上传成功！1111
2022-06-25 11:31:36,297base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
